Shop / Listing,Listing Age (Days),Total Views,Daily Views,Est. Sales,Price,Est. Revenue,Hearts
"Fire Breathing Bitch Queen Shirt, Fire Breathing Shirt, Throne Of Glass T-shirt, Fireheart Shirt, Book Lovers Gift Tee, Fantasy Reader Shirt
Throne Of Glass Gift, Thirteen Shirt, Fireheart Shirt, Terrasen Shirt, The Thirteen Shirt, Bookish Gift, Sarah J Maas Book, Bitch Queen Shirt, Book Lover Gift, Queen Aelin Shirt, Fire Breathing Queen, Fire Breathing Shirt, Bitch Queen Tee",1,0,0,0,$17.98,$0,0
"As Long As I'm Breathing I've Got a Reason To Praise, Inspirational Praise Lord, Faith Shirt, Christian T-Shirt, Motivational, Gift For Her
motivational shirt, faith based apparel, church group shirt, spiritual expression, worship apparel, Christian t-shirt, casual faith shirt, Reason To Praise, I'm Breathing, gift for her, God is good, Faith shirt, colorfull",1,0,0,0,$18.99,$0,0
"MinimalistArtShop:Fill Your Paper with the Breathings of Your Heart • William Wordsworth Quote • Typography Art Print • Literature • Lit
Birthday Christmas, Gift Idea for Friend, Gift Idea Him Her, William Wordsworth, Quotes Art Print, Literature Lit, School Office, Fill Your Paper, Breathings Heart, Writers Poetry Lover, Expression Journal, Framed Canvas, Creative Writing",1,0,0,0,$17.90,$0,0
"BeConfidentlyYou:Classroom Breathing Mega Sticker Pack Activity Sticker Set for Calm Corner Breathing Stickers for Teacher Emotion Sticker Pack for Kid Gift
Mega Sticker Pack, Calm Corner Sticker, Breathing Sticker, Sticker for Teacher, Self-Regulation, Breathe Sticker Pack, Classroom Sticker, Classroom Breathe, Breathing Activity, Class Activity Decal, Classroom Decal Set, Calm Corner kit, kid breathe sticker",42,15,0.4,0,$22.00,$0,0
"FadwaDesignworld:Unisex Hoodie,sun,mountains, nature, forest,life ,breathing
breathing, mountains, life, nature, sun, forest",1,0,0,0,$31.50,$0,0
"CarusoCustomC:Print On Demand If They're Breathing We're Leaving Wall Clock Crime Scene Body Removal Forensics Unique Gift Office Products
if they're breathing, we're leaving, wall clock, crime scene, forensic, forensics, csi, medical examiner, body removal, office product, unique gift, crime scene clock",491,10,0,0,$40.35,$0,1
"IkinotesDeBea:Affiche respiration carrée en français, Outil santé mentale, pleine conscience, TCC - Décor de bureau psychologue, thérapeute, sophrologue
Affiche respiration français, Respiration consciente, Santé mentale français, affiche tcc, Décor bureau psychologue, décor bureau thérapie, affiche sophrologue, bureau thérapeute, Régulation émotionnelle, Exercice de respiration, Soulagement de l'anxiété, respiration en carré, ikinotesdebea",3,7,2.3,0,$7.64,$0,1
"huzidigital:Water Breathing Anime 20oz Skinny Tumbler Wrap PNG – Samurai Warrior Sublimation Design, Digital Instant Download
20oz tumbler, png, NerdyDrinkware, CustomTumbler, Demon Slayer, Manga Art, Japanese Anime, Geek Gift, Custom Tumbler, water breathing, hashira, gift for him, ultra hd quality",3,4,1.3,0,$2.99,$0,0
"TeeToteCo:Fire Breathing Bitch Queen Shirt, Fire Breathing Shirt, Throne Of Glass T-shirt, Fireheart Shirt, Book Lovers Gift Tee, Fantasy Reader Shirt
Throne Of Glass Gift, Thirteen Shirt, Fireheart Shirt, Terrasen Shirt, The Thirteen Shirt, Bookish Gift, Sarah J Maas Book, Bitch Queen Shirt, Book Lover Gift, Queen Aelin Shirt, Fire Breathing Queen, Fire Breathing Shirt, Bitch Queen Tee",1,0,0,0,$17.98,$0,0
"Paws & Breathe: Animal Breathing Cards for Kids
breathing cards, calm down cards, therapy printables, emotional regulation, counseling activity, kids mindfulness, kid coping skills, classroom calm down, therapist resources, digital calm corner, kid anxiety tool",1,0,0,0,$4.99,$0,0
"ReignWORDWEAR:Smells Like Stretching Breathing And Pretending To Be Enlightened Funny Yoga Candles Yoga Instructor Gift Meditation Candle Wellness Gifts
smells like candles, funny yoga candles, yoga instructor gift, meditation candles, namaste gifts, fitness coach gifts, breathing meditation, intention candle, gifts coworker, sister cousin, friends husband wife, sarcasm candles cute, bulk christmas gifts",123,6,0,0,$20.22,$0,0
"WaywardGifts402:Fire Breathing Bitch Queen Tumbler – 16 oz Stainless Steel Can Cup – Throne of Glass Inspired – Fantasy Book Lover Gift – Sarah J Maas Merch
Fire Queen Cup, Bitch Queen Tumbler, Aelin Cup, TOG Tumbler, Fantasy Book Cup, Bookish Gift, Throne of Glass, TOG Merch, SJM Merch, Sarah J Maas Cup, Fire Breathing Bitch, Aelin Galenthinus, Book Lovers Gift",1,0,0,0,$20.00,$0,0
"TheGlassRobinsNest:Fire-breathing Malachite Dragon
Dragon, Fire, Green, Blue, Dungeons, Fire-breathing, Big, Detail, Tall, Fantasy, Mythical, Animal, Beautiful",615,27,0,0,$150.00,$0,2
"WhimsicalTreasuresOK:Winged fire-breathing Western Dragon 3D jigsaw puzzle, lettered word art, freestanding for shelf or desk display, solid walnut wood
dragon art, freestanding, shelf or desk, display, solid walnut wood, scrollsaw fretwork, lettered word art, fantasy mythical, educational, winged dragon puzzle, 3D jigsaw puzzle, medieval gothic, fire breathing",1691,28,0,0,$27.95,$0,1
"ManagingBurnout:Box Breathing Hardcover Journal
box breathing, breathe in, breathe out, journal, hardcover notebook, managing anxiety, breathwork",368,5,0,0,$11.99,$0,0
"SalihasGiftShop:As Long As I'm Breathing I've Got a Reason to Praise The Lord Hoodie, Good Christian Hoodie, Christian Worship Hoodie, Religious Hoodie
praise the lord, jesus shirt, christian shirt, religious quotes, bible quote, jesus lover shirt, he is risen, worship shirt, faith shirt, god is good, I'm Breathing, lord sweatshirt",126,5,0,0,$26.99,$0,0
"KatHasWaresOfficial:Manual Breathing Vinyl Sticker
weed, cannabis, weed stickers, manual breathing, stickers",2,0,0,0,$3.00,$0,0
"ClockworkSquirrel:Dragons Magnet Set, Colorful, Refrigerator Magnets, Fire Breathing, Gifts
funny, magnet, gift, favors, refrigerator, kids, teacher, Mom, unique, Teen, Dragons, Fire breathing, Anime",2,0,0,0,$12.99,$0,0
"sunbeamshopco:Officially Licensed Fire Breathing Bitch Queen Shirt | TOG, Throne of Glass, Aelin, Fireheart, Sarah J Maas
tog, throne of glass, sjms, Sarah j maas, aelin, fireheart, fire breathing, bitch queen, bookish, bibliophile, rowaelin, shirt, rowan",340,57,0.2,0,$38.40,$0,0
"SarahLizTheBiz:Box Breathing Poster Digital Download
poster, box breathing, calming techniques, breathing techniques, therapy poster, classroom poster, helpful tips, digital download",370,8,0,0,$5.00,$0,0
"TheEnergisedLife:10 Printable Breathing Exercise Cards for Mindfulness and Calming
breathing cards, breathing exercises, mindfulness cards, breath cards, calming breathing, calming cards, printable breathing, cards for breathing, mindful breathing, mindfulness, breathing printable, mindful cards, breathing",2,0,0,0,$2.65,$0,0
"LDItems:Breathing Calming Cards for Moms Printable, Sensory Self-Regulation & Mindfulness Tracing Worksheets PDF Download
Mindfulness Tracing, Mom Relaxation Cards, Printable Breathing, Mom Self Care PDF, Printable Calm Cards, Emotional Regulation, Stress Relief Cards, coping skills cards, printable cards, calming strategies, affirmation cards, therapy cards, tracing cards",3,5,1.7,0,$4.44,$0,0
