Shop / Listing,Listing Age (Days),Total Views,Daily Views,Est. Sales,Price,Est. Revenue,Hearts
"MytherapycornerShop:DBT Radical Acceptance empowering phrases poster, DBT, therapy tools, therapy worksheets, therapy printables, coping skills, acceptance
mental health tools, therapy tools, radical acceptance, DBT, worksheet, worksheets, therapy, therapist",685,76,0.1,3,$2.00,$6,3
"QuietlyConquer:Circle of Control Worksheet & Poster | Printable Mental Health Tool | Therapy Worksheet | Printable Poster | Therapy Tools | Coaching Tools
Grounding Tool, mental health tools, Therapy worksheet, Coaching tools, Circle of Control, Printable Worksheet, Printable Poster, CBT Poster Print, Psychology Poster, Therapy Tool, Personal Growth Tool, Influence of Control, Counseling Posters",29,22,0.8,1,$3.94,$4,0
"SolfulTheShop:Emotional Regulation Flashcards, Calming Techniques, Anxiety Coping Skills, Self Regulation Activities, Therapy Tools, Play Therapy
Coping Strategies, Coping cards, Emotional regulation, Calming activities, Coping skills, Emotion activities, Social emotional, self regulation, Anxiety coping cards, Therapy tools, Calming techniques, Play therapy, Calm down corner",25,22,0.9,1,$2.75,$3,0
"Coach4Coach:Addiction and Sobriety Therapy Questions and Exercises, Sobriety Therapy Tools, Addition Recovery Relapse Prevention Workbook, AA Counsellor
counselling resource, Mental health, Sobriety, Relapse prevention, Relapse, alcoholic, alcohol, Addiction recovery, addiction, therapy tools, therapist handouts, Sobriety Worksheet, substance counselor",133,8,0.1,0,$19.00,$0,0
"Therapie-Tools bei Psychose (Schizophrenie) - Workbook für Betroffene (23 Seiten)
psychose, Schizophrenie, therapie tools, Hilfe gegen Psychose, positivsymptomatik, negativsymptomatik, depression, paranoia, therapie bei Psychose, stimmenhören, psychoedukation Schizophrenie, Metakognitives Training, Kognitive Verhaltenstherapie",1,0,0,0,$5.11,$0,0
"MindfulmamaByLauren:Positive affirmation cards for mums, mindfulness cards, affirmation cards, therapy worksheets, therapy tools, positivity cards for mums
affirmation cards, positivity for mums, mindfulness cards, mindful mother, gift for mum, gift for mom, positivity cards, affirmations mum, therapy tools, therapy for mum, therapy worksheet, affirmation journals, mental health mum",614,27,0,0,$3.65,$0,3
"DigitalMarkeetShop:Sobriety Affirmation Cards, Encouragement Affirmation Card, Encouragement Therapy Tools, Sobriety Motivation Recovery
Sobriety Card, Affirmation Cards, Printable Cards, Encouragement Cards, Affirmation Card, Sobriety Gift, Digital Products, Love Card, Encouragement Card, Therapy Tools, Sobriety Motivation, Recovery Quotes, Healing Journey",122,10,0.1,0,$14.05,$0,1
"Momojandesigns:Emotion Wheel in 4 Styles Printable – Therapy Tool | PDF & 300 DPI PNG
emotion wheel, feelings wheel, therapy printable, mental health chart, therapy tool, feeling wheel, psychologist tool, SEL classroom, counseling worksheet, emotions, feelings guide",1,0,0,0,$5.00,$0,0
"LIFEAphasiaAcademy:Communication Binder Template || Aphasia, Stroke Survivor, Digital Download, Non Verbal Communication Board, Speech Therapy Tools, SLP
Communication Binder, Flash Cards, Communication Board, Aphasia Diagnosis, Adults Teen, Speech Therapy Tools, Speech Pathology, Daily Schedule, Hospital Patient, Stroke Survivor, Nonverbal, Visual Communication, neurodivergent",369,135,0.4,0,$17.00,$0,1
"DigitalPlannerExpo:Anxiety journal, anxiety worksheets, therapy tools, therapy worksheets, anxiety journal, anxiety relief, anxiety, therapy Journal, self care
Everyday planner, lifestyle planner, digital products, digital template, goodnotes planner, ipad planner, monthly planner, daily planner, Anxiety Journal, Anxiety Worksheets, Therapy Tools, Anxiety workeets, Self Care",615,4,0,0,$8.00,$0,0
"3empoweredkids:Calm down eight, ADHD kids, printable tool for students & classrooms, calm down kit, neurodivergent, mental health, therapy tools, anxiety
Kids worksheets, Calm down tool, Calm down corner, calm down kit, Therapy tools, ADHD kids, Neurodivergent, Mental health, autism warriors, exceptional kids, Printable tool, Student printable, Anxiety tools",968,0,0,0,$5.00,$0,9
"theOToriginal:Floral Physical Therapy Accessory Pouch, Cute PT Gift for Therapists, Zippered Pouch for Physical Therapy Tools, Therapy Goniometer Bag
Therapy Accessory, Floral Design Pouch, Therapist Pouch, fine motor kit, hand therapy tools, goniometer pouch, rehab bag tote, PT work supplies, Physical therapy, Therapist assistant, PT gift idea, PT tool organizer, zippered case PTA",1,0,0,0,$15.22,$0,0
"3empoweredkids:Feeling worksheet for kids, ADHD kids, printable tool for students and classroom, calm down kit, therapy tools, anxiety tools, mental health
Calm down tool, Therapy tools, Education worksheet, ADHD kids, Neurodivergent, Mental health, autism warriors, exceptional kids, Anxiety relief, Digital anxiety, Therapy for kids, calm down kit, Feelings worksheet",1026,0,0,0,$5.00,$0,7
"GroundandAscend:Emotions Wheel Digital Download | Feelings Wheel Printable | Therapy Resources | Mental Health | Therapy Tool | Psychology | Wall Art
psychology, mental health, therapy resource, counselor resource, self-care, self-development, wellbeing, therapy tools, therapy wall art, self-growth, emotional regulation, digital download, printable",123,18,0.1,0,$2.02,$0,1
"SpiritLedCoShop:triggers pdf, ptsd worksheet, emotional triggers, trauma worksheet, triggers worksheet, therapist resources, identify triggers,therapy tools
triggers pdf, ptsd worksheet, emotional triggers, trauma worksheet, triggers worksheet, therapist resources, identify triggers, therapy tools, digital worksheet, printable worksheet, cbt worksheet, health wellness, holistic healing",2,0,0,0,$4.00,$0,1
"TheMindAndDesign:Emotional Clarity Toolkit | CBT Worksheets and Therapy Tools | Printable PDF | Mood Tracker, Coping Plan, Mental Health Journal
CBT worksheet, emotion tracker, therapy printable, mental health track, mood tracker, Daily coping plan, feelings chart, cognitive distortion, anxiety worksheet, therapy tools, self care journal, therapy journal page, printable planner",2,2,1,0,$2.88,$0,0
"PixelandParcelShop:Printable PEC Communication Cards | Autism Visual Aid for Nonverbal Children | Digital Download Speech Therapy Tool
pec cards, ASD, autism resources, printable visual aid, communication aids, non verbal, speech therapy tools, speech and language, SEN Rescources, autism printable, nonverbal support, PrintablePEC, Autism Awareness",2,4,2,0,$2.11,$0,0
"TankAndBravo:Easter Feelings Coloring Page for Kids, Emotions Check-in Therapy Worksheet, School Social Work, Art or Play Therapy Tools for Mental Health
social work, kids feelings, play therapy, kids emotions, emotions worksheet, therapy tools, school social work, mental health, social worker, cbt worksheets, therapy worksheeet, therapy templates, easter coloring page",408,17,0,0,$2.99,$0,1
"brikdesignshop:Printable Coping Skills Therapy Tool | Mental Health Poster | Anxiety Relief Strategies | Counseling Office Decor | Instant Download
Coping Skills Poster, Coping Skills, Therapy Tool, Mental Health, Printable Therapy, Therapy Office, Poster, Coping Strategies, Therapy Resource, Counseling Tool, Wellness Poster, Self-Care Poster, Therapist Decor",247,3,0,0,$3.59,$0,0
"3empoweredkids:Anxiety worksheets for kids, ADHD kids, printable tool for students and classrooms, calm down kit, therapy tools, mental heath, worry chart
Calm down tool, Therapy tools, Education worksheet, ADHD kids, Neurodivergent, Mental health, autism warriors, exceptional kids, Anxiety relief, Digital anxiety, Therapy for kids, Anxiety worksheets, calm down kit",1077,0,0,0,$5.00,$0,6
"SpiritLedCoShop:manifestation plan, meditation journal, self care planner, wellness workbook, calm your mind, therapy worksheet, self esteem, therapy tools
manifestation plan, meditation journal, self care planner, wellness workbook, calm your mind, self esteem, therapy tools, anxiety, depression, gratitude journal, positive affirmation, psychologist game, mindfulness",2,0,0,0,$3.00,$0,0
