Shop / Listing,Listing Age (Days),Total Views,Daily Views,Est. Sales,Price,Est. Revenue,Hearts
"OriginalArtOnThings:Chakras, Made Me Do It, Chakra Yoga bra, Yoga Top, Yoga, Sports Bra, Yoga meme
chakras, yoga bra, yoga top, yoga meme, yoga tops, funny yoga saying, yoga gifts, chakra meme, sports bra, racer back sport bra, racer back top, yoga, training bra",1136,29,0,0,$53.50,$0,0
"inkbrick:Cheetah GYM SHORTS Women's Yoga Shorts Cheetah Print Animal Print Shorts for Women Pink and Purple Leopard Print Shorts
cheetah shorts, cheetah print, shorts, workout shorts, womens shorts, pink, purple, leopard print, animal print, gym shorts, cycling shorts, yoga shorts, cheetah print shorts",1494,70,0,0,$55.00,$0,7
"KnitsandWhimsies:Yoga socks
yoga, socks, workout, hand knit",1519,11,0,0,$20.00,$0,0
"PureNicoletta:Sport BH met vulling 'sky' yoga & meditatie
yoga, relax, meditatie, sportbh, padded bh, yogabh yoga bh, sport bh",600,5,0,0,$53.67,$0,1
"GymWeekendApparel:Yoga Sweatshirt | Yoga Hoodie | Cropped Hoodie | Yoga Gift | Cropped Sweatshirt | Yoga Shirts for Her | Yoga Lover Hoodie
Yoga Tank Top, Yoga Crop Top, Yoga Shirt Women, Cute Yoga Shirt, Yoga Clothes, Yoga Pants, Sweaty Girl Glam, Gym Weekend Apparel, Yoga Teacher Gift, Yoga Instructor, Hot Yoga Shirt, Yoga Workout, Yoga Sweatshirt",1586,72,0,0,$54.00,$0,12
"YASHyoga:Sports Bra With Golden Flowers Print, Yoga Top, Printed Sports Bra, Comfortable & Supporting Workout Top For Women
spring pattern, flowers print, floral print, wild flowers, printed sports bra, earth colors, zen print, jungle print, yoga flowers, workout top, workout bra, print yoga top, colorful print",1070,18,0,0,$51.18,$0,1
"BlackwolfCanada:Colourful Sunset  Yoga Leggings
workout pants, yoga clothing, women pants, plus size yoga pants, Colorful Leggings, womens leggings, sexy leggings, printed leggings, cute leggings, athletic leggings, women's leggings, casual leggings, women's pants",1001,0,0,0,$42.26,$0,0
"ThatXpression:New England Gym Fitness Yoga Sports Bra by ThatXpression
new england bra, patriots sports bra, gym sports bra, yoga sports bra, nfl sports bra",1631,52,0,0,$33.99,$0,2
"ChakraArtandDesign:Solar™ (gold chakra) Unique, artistic, spiritual PERSONALIZED Yoga mat
Chakra Art, yoga mats, healthy, living art, Yoga mat, Chakra, fitness, lifestyle, exercise, Christmas gift, Personalized mat, Personalized",2139,22,0,0,$79.99,$0,1
"CarrotCreations:Yoga Socks in Ocean Blues Acrylic -- for Dance, Yoga, Pedicures, Pilates.
Pilates, yoga socks, pedicure socks, dance studio, ombre yoga socks, pilates socks, ankle warmers, leg warmers, flip flop socks, barefoot socks, lyrical dance, tribal belly dance, fibromyalgia",1907,42,0,0,$15.50,$0,2
"TotemaActive:Camouflage yoga top | green sport bra | nature inspired tree branches forest bra for running, pilates, gym, tribal fusion
camouflage sport bra, camouflage top, yoga bra, pilates bra, tribal fusion bra, green yoga bra, green yoga top, tree inspired, nature inspired, forest design, branches style, green camouflage, gym top bra",2157,2,0,0,$49.00,$0,0
"CampMuscle:Women's Pink Coral Reef Leggings Yoga Tights Workout Fitness Activewear Gym
leggings, tights, workout, training, exercise, activewear, yoga, pink bubble, pink leggings, coral leggings, pink coral reef",1230,26,0,0,$24.95,$0,4
